JW-HC-029_R1.fastq.gz,713350,JW-HC-029_R1.trimmed.fastq.gz,598094,83.8429943225626
JW-HC-029_R2.fastq.gz,713350,JW-HC-029_R2.trimmed.fastq.gz,598094,83.8429943225626
JW-HC-030_R1.fastq.gz,848669,JW-HC-030_R1.trimmed.fastq.gz,646308,76.1554858254514
JW-HC-030_R2.fastq.gz,848669,JW-HC-030_R2.trimmed.fastq.gz,646308,76.1554858254514
JW-HC-031_R1.fastq.gz,1061736,JW-HC-031_R1.trimmed.fastq.gz,931442,87.7282111560689
JW-HC-031_R2.fastq.gz,1061736,JW-HC-031_R2.trimmed.fastq.gz,931442,87.7282111560689
JW-HC-032_R1.fastq.gz,1094337,JW-HC-032_R1.trimmed.fastq.gz,796746,72.8062744840026
JW-HC-032_R2.fastq.gz,1094337,JW-HC-032_R2.trimmed.fastq.gz,796746,72.8062744840026
JW-HC-033_R1.fastq.gz,1186953,JW-HC-033_R1.trimmed.fastq.gz,930926,78.4298957077492
JW-HC-033_R2.fastq.gz,1186953,JW-HC-033_R2.trimmed.fastq.gz,930926,78.4298957077492
JW-HC-034_R1.fastq.gz,738271,JW-HC-034_R1.trimmed.fastq.gz,582477,78.8974509360384
JW-HC-034_R2.fastq.gz,738271,JW-HC-034_R2.trimmed.fastq.gz,582477,78.8974509360384
JW-HC-035_R1.fastq.gz,711644,JW-HC-035_R1.trimmed.fastq.gz,540047,75.8872413734957
JW-HC-035_R2.fastq.gz,711644,JW-HC-035_R2.trimmed.fastq.gz,540047,75.8872413734957
JW-HC-036_R1.fastq.gz,798919,JW-HC-036_R1.trimmed.fastq.gz,700930,87.7348016507306
JW-HC-036_R2.fastq.gz,798919,JW-HC-036_R2.trimmed.fastq.gz,700930,87.7348016507306
JW-HC-037_R1.fastq.gz,842608,JW-HC-037_R1.trimmed.fastq.gz,673296,79.9061960009874
JW-HC-037_R2.fastq.gz,842608,JW-HC-037_R2.trimmed.fastq.gz,673296,79.9061960009874
JW-HC-038_R1.fastq.gz,1093937,JW-HC-038_R1.trimmed.fastq.gz,926288,84.6747116150199
JW-HC-038_R2.fastq.gz,1093937,JW-HC-038_R2.trimmed.fastq.gz,926288,84.6747116150199
JW-HC-039_R1.fastq.gz,936157,JW-HC-039_R1.trimmed.fastq.gz,683141,72.972909458563
JW-HC-039_R2.fastq.gz,936157,JW-HC-039_R2.trimmed.fastq.gz,683141,72.972909458563
JW-HC-040_R1.fastq.gz,669996,JW-HC-040_R1.trimmed.fastq.gz,495215,73.9131278395692
JW-HC-040_R2.fastq.gz,669996,JW-HC-040_R2.trimmed.fastq.gz,495215,73.9131278395692
JW-HC-041_R1.fastq.gz,678323,JW-HC-041_R1.trimmed.fastq.gz,483896,71.3371063637824
JW-HC-041_R2.fastq.gz,678323,JW-HC-041_R2.trimmed.fastq.gz,483896,71.3371063637824
JW-HC-042_R1.fastq.gz,909512,JW-HC-042_R1.trimmed.fastq.gz,772018,84.8826623507991
JW-HC-042_R2.fastq.gz,909512,JW-HC-042_R2.trimmed.fastq.gz,772018,84.8826623507991
JW-HC-043_R1.fastq.gz,941816,JW-HC-043_R1.trimmed.fastq.gz,803472,85.3109312222345
JW-HC-043_R2.fastq.gz,941816,JW-HC-043_R2.trimmed.fastq.gz,803472,85.3109312222345
JW-HC-044_R1.fastq.gz,945163,JW-HC-044_R1.trimmed.fastq.gz,689017,72.8992776907264
JW-HC-044_R2.fastq.gz,945163,JW-HC-044_R2.trimmed.fastq.gz,689017,72.8992776907264
JW-HC-045_R1.fastq.gz,977667,JW-HC-045_R1.trimmed.fastq.gz,776731,79.4473987564273
JW-HC-045_R2.fastq.gz,977667,JW-HC-045_R2.trimmed.fastq.gz,776731,79.4473987564273
JW-HC-046_R1.fastq.gz,740294,JW-HC-046_R1.trimmed.fastq.gz,589166,79.5854079595404
JW-HC-046_R2.fastq.gz,740294,JW-HC-046_R2.trimmed.fastq.gz,589166,79.5854079595404
JW-HC-047_R1.fastq.gz,818731,JW-HC-047_R1.trimmed.fastq.gz,663835,81.0809655430172
JW-HC-047_R2.fastq.gz,818731,JW-HC-047_R2.trimmed.fastq.gz,663835,81.0809655430172
JW-HC-048_R1.fastq.gz,996842,JW-HC-048_R1.trimmed.fastq.gz,875628,87.8401993495459
JW-HC-048_R2.fastq.gz,996842,JW-HC-048_R2.trimmed.fastq.gz,875628,87.8401993495459
JW-HC-049_R1.fastq.gz,1006892,JW-HC-049_R1.trimmed.fastq.gz,862540,85.6636064245222
JW-HC-049_R2.fastq.gz,1006892,JW-HC-049_R2.trimmed.fastq.gz,862540,85.6636064245222
JW-HC-050_R1.fastq.gz,1066893,JW-HC-050_R1.trimmed.fastq.gz,845613,79.2594008958724
JW-HC-050_R2.fastq.gz,1066893,JW-HC-050_R2.trimmed.fastq.gz,845613,79.2594008958724
JW-HC-051_R1.fastq.gz,1156393,JW-HC-051_R1.trimmed.fastq.gz,955434,82.6219114090106
JW-HC-051_R2.fastq.gz,1156393,JW-HC-051_R2.trimmed.fastq.gz,955434,82.6219114090106
