JW-HC-052_R1.fastq.gz,1235946,JW-HC-052_R1.trimmed.fastq.gz,1055341,85.3873065651736
JW-HC-052_R2.fastq.gz,1235946,JW-HC-052_R2.trimmed.fastq.gz,1055341,85.3873065651736
JW-HC-053_R1.fastq.gz,946342,JW-HC-053_R1.trimmed.fastq.gz,717570,75.8256528823618
JW-HC-053_R2.fastq.gz,946342,JW-HC-053_R2.trimmed.fastq.gz,717570,75.8256528823618
JW-HC-054_R1.fastq.gz,1059870,JW-HC-054_R1.trimmed.fastq.gz,925737,87.3443912932718
JW-HC-054_R2.fastq.gz,1059870,JW-HC-054_R2.trimmed.fastq.gz,925737,87.3443912932718
JW-HC-055_R1.fastq.gz,561276,JW-HC-055_R1.trimmed.fastq.gz,447025,79.6444173632936
JW-HC-055_R2.fastq.gz,561276,JW-HC-055_R2.trimmed.fastq.gz,447025,79.6444173632936
JW-HC-056_R1.fastq.gz,833801,JW-HC-056_R1.trimmed.fastq.gz,716522,85.9344136070837
JW-HC-056_R2.fastq.gz,833801,JW-HC-056_R2.trimmed.fastq.gz,716522,85.9344136070837
JW-HC-057_R1.fastq.gz,895104,JW-HC-057_R1.trimmed.fastq.gz,695406,77.6899667524668
JW-HC-057_R2.fastq.gz,895104,JW-HC-057_R2.trimmed.fastq.gz,695406,77.6899667524668
JW-HC-058_R1.fastq.gz,1000560,JW-HC-058_R1.trimmed.fastq.gz,792100,79.1656672263532
JW-HC-058_R2.fastq.gz,1000560,JW-HC-058_R2.trimmed.fastq.gz,792100,79.1656672263532
JW-HC-059_R1.fastq.gz,848709,JW-HC-059_R1.trimmed.fastq.gz,691943,81.528886815151
JW-HC-059_R2.fastq.gz,848709,JW-HC-059_R2.trimmed.fastq.gz,691943,81.528886815151
JW-HC-060_R1.fastq.gz,990285,JW-HC-060_R1.trimmed.fastq.gz,835900,84.4100435733148
JW-HC-060_R2.fastq.gz,990285,JW-HC-060_R2.trimmed.fastq.gz,835900,84.4100435733148
JW-HC-061_R1.fastq.gz,978967,JW-HC-061_R1.trimmed.fastq.gz,733299,74.9053849619037
JW-HC-061_R2.fastq.gz,978967,JW-HC-061_R2.trimmed.fastq.gz,733299,74.9053849619037
JW-HC-062_R1.fastq.gz,1055090,JW-HC-062_R1.trimmed.fastq.gz,905379,85.8105943568795
JW-HC-062_R2.fastq.gz,1055090,JW-HC-062_R2.trimmed.fastq.gz,905379,85.8105943568795
JW-HC-063_R1.fastq.gz,1172023,JW-HC-063_R1.trimmed.fastq.gz,1009303,86.1163134170575
JW-HC-063_R2.fastq.gz,1172023,JW-HC-063_R2.trimmed.fastq.gz,1009303,86.1163134170575
JW-HC-064_R1.fastq.gz,988534,JW-HC-064_R1.trimmed.fastq.gz,790465,79.9633598844349
JW-HC-064_R2.fastq.gz,988534,JW-HC-064_R2.trimmed.fastq.gz,790465,79.9633598844349
JW-HC-065_R1.fastq.gz,986231,JW-HC-065_R1.trimmed.fastq.gz,844277,85.6064147243394
JW-HC-065_R2.fastq.gz,986231,JW-HC-065_R2.trimmed.fastq.gz,844277,85.6064147243394
JW-HC-066_R1.fastq.gz,1026430,JW-HC-066_R1.trimmed.fastq.gz,871283,84.8847948715451
JW-HC-066_R2.fastq.gz,1026430,JW-HC-066_R2.trimmed.fastq.gz,871283,84.8847948715451
JW-HC-067_R1.fastq.gz,992143,JW-HC-067_R1.trimmed.fastq.gz,835913,84.2532780052875
JW-HC-067_R2.fastq.gz,992143,JW-HC-067_R2.trimmed.fastq.gz,835913,84.2532780052875
JW-HC-068_R1.fastq.gz,956436,JW-HC-068_R1.trimmed.fastq.gz,810251,84.7156526939597
JW-HC-068_R2.fastq.gz,956436,JW-HC-068_R2.trimmed.fastq.gz,810251,84.7156526939597
JW-HC-069_R1.fastq.gz,847539,JW-HC-069_R1.trimmed.fastq.gz,683074,80.5949932687463
JW-HC-069_R2.fastq.gz,847539,JW-HC-069_R2.trimmed.fastq.gz,683074,80.5949932687463
JW-HC-070_R1.fastq.gz,953787,JW-HC-070_R1.trimmed.fastq.gz,806872,84.5966657125752
JW-HC-070_R2.fastq.gz,953787,JW-HC-070_R2.trimmed.fastq.gz,806872,84.5966657125752
JW-HC-071_R1.fastq.gz,913502,JW-HC-071_R1.trimmed.fastq.gz,799742,87.546825294307
JW-HC-071_R2.fastq.gz,913502,JW-HC-071_R2.trimmed.fastq.gz,799742,87.546825294307
JW-HC-072_R1.fastq.gz,825104,JW-HC-072_R1.trimmed.fastq.gz,675582,81.8784056312901
JW-HC-072_R2.fastq.gz,825104,JW-HC-072_R2.trimmed.fastq.gz,675582,81.8784056312901
JW-HC-073_R1.fastq.gz,869361,JW-HC-073_R1.trimmed.fastq.gz,734372,84.4726183944299
JW-HC-073_R2.fastq.gz,869361,JW-HC-073_R2.trimmed.fastq.gz,734372,84.4726183944299
JW-HC-074_R1.fastq.gz,906080,JW-HC-074_R1.trimmed.fastq.gz,754558,83.2771940667491
JW-HC-074_R2.fastq.gz,906080,JW-HC-074_R2.trimmed.fastq.gz,754558,83.2771940667491
JW-HC-075_R1.fastq.gz,1021925,JW-HC-075_R1.trimmed.fastq.gz,882124,86.3198375614649
JW-HC-075_R2.fastq.gz,1021925,JW-HC-075_R2.trimmed.fastq.gz,882124,86.3198375614649
